259433 0 0 0
259446 0 0 0
259459 0 0 0
259472 0 0 0
259485 0 0 0
259498 0 0 0
259511 237 0 0
259524 711 0 1
259537 474 0 2
259550 1185 0 2
259563 0 0 0
259576 0 0 0
259589 0 0 0
259602 0 0 0
259615 0 0 0
259628 0 0 0
259641 0 0 0
259654 0 0 0
259667 0 0 0
259680 0 0 0
259693 0 0 0
259706 0 0 0
259719 0 0 0
259732 0 0 0
259745 0 0 0
259758 0 0 1
259772 0 0 0
259786 0 0 3
259799 0 0 5
259812 0 0 0
read 391 profiled data
