958422 0 0 0
958435 0 0 0
958448 0 0 0
958461 0 0 0
958474 0 0 0
958487 0 0 0
958500 1252 0 0
958513 0 0 0
958526 0 0 0
958539 0 0 0
958552 0 0 0
958565 0 0 0
958578 0 0 0
958591 0 0 0
958604 0 0 0
958617 0 0 0
958630 0 0 0
958643 0 0 0
958656 0 0 0
958669 0 0 0
958682 0 0 0
958695 0 0 0
958708 0 0 0
958721 0 0 0
958734 0 0 0
958747 0 0 0
958760 982 0 0
958773 0 0 0
958786 0 0 0
958799 0 0 0
958812 0 0 0
958825 0 0 0
958838 0 0 0
958851 0 0 0
958864 0 0 0
958877 0 0 0
958890 0 0 0
958903 0 0 0
958916 0 0 0
958929 0 0 0
958942 0 0 0
958955 0 0 0
958968 0 0 0
958981 0 0 0
958994 0 0 0
959008 897 0 1
959020 0 0 0
959033 0 0 0
959046 0 0 0
959059 0 0 0
959072 0 0 0
959085 0 0 0
959098 0 0 0
959111 0 0 0
959124 0 0 0
959137 0 0 0
959150 0 0 0
959163 0 0 0
959176 0 0 0
959189 0 0 0
959202 0 0 0
959215 0 0 0
959228 0 0 0
959241 0 0 0
959255 93 0 2
959267 628 0 0
959280 0 0 0
959293 0 0 0
959306 0 0 0
959319 0 0 0
959332 0 0 0
959345 0 0 0
959358 0 0 0
959371 0 0 0
959384 0 0 0
959397 0 0 0
959410 0 0 0
959423 0 0 0
959436 0 0 0
959449 0 0 0
959462 0 0 0
959475 0 0 0
959488 0 0 0
959501 0 0 0
959515 621 0 1
959527 0 0 0
959540 0 0 0
959553 0 0 0
959566 0 0 0
959579 0 0 0
959592 0 0 0
959605 0 0 0
959618 0 0 0
959631 0 0 0
959644 0 0 0
959657 0 0 0
959670 0 0 0
959683 0 0 0
959696 0 0 0
959709 0 0 0
959722 0 0 0
959735 0 0 0
959748 0 0 0
959761 481 0 0
959774 0 0 0
959787 0 0 0
959800 0 0 0
959813 0 0 0
959826 0 0 0
959839 0 0 0
959852 0 0 0
959865 0 0 0
959878 0 0 0
959891 0 0 0
959904 0 0 0
959917 0 0 0
959930 0 0 0
959943 0 0 0
959956 0 0 0
959969 0 0 0
959982 0 0 0
959995 0 0 0
960008 398 0 0
960021 0 0 0
960034 0 0 0
960047 0 0 0
960060 0 0 0
960073 0 0 0
960086 0 0 0
960099 0 0 0
960112 0 0 0
960125 0 0 0
960138 0 0 0
960151 0 0 0
960164 0 0 0
960177 0 0 0
960190 0 0 0
960203 0 0 0
960216 0 0 0
960229 0 0 0
960242 0 0 0
960255 0 0 0
960268 347 0 0
960281 0 0 0
960294 0 0 0
960307 0 0 0
960320 0 0 0
960333 0 0 0
960346 0 0 0
960359 0 0 0
960372 0 0 0
960385 0 0 0
960398 0 0 0
960411 0 0 0
960424 0 0 0
960437 0 0 0
960450 0 0 0
960463 0 0 0
960476 0 0 0
960489 0 0 0
960502 0 0 0
960516 249 0 1
960528 0 0 0
960542 0 0 0
960554 0 0 0
960567 0 0 0
960580 0 0 0
960593 0 0 0
960606 0 0 0
960619 0 0 0
960632 0 0 0
960645 0 0 0
960658 0 0 0
960671 0 0 0
960684 0 0 0
960697 0 0 0
960711 0 0 0
960723 0 0 0
960737 0 0 0
960750 0 0 0
960763 237 0 0
960776 0 0 0
960789 0 0 0
960802 0 0 0
960815 0 0 0
960828 0 0 0
960841 0 0 0
960854 0 0 0
960867 0 0 0
960880 0 0 0
960893 0 0 0
960906 0 0 0
960919 0 0 0
960932 0 0 0
960945 0 0 0
960958 0 0 0
960971 0 0 0
960984 0 0 0
960997 0 0 0
961011 0 0 3
961023 0 0 0
read 388 profiled data
